cod_nat_tim;lib_tim;cod_commune;lib_commune;lib_bassin_risques;lib_commentaire;dat_programtim_deb;dat_programtim_fin;dat_etu_tim_deb;dat_etu_tim_fin;dat_transmission_tim;dat_integration_plu;dat_reception_min;dat_maj
05PREF20050007;DCS - Avançon;05011;Avançon;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-11 00:00:00;2000-12-11 00:00:00;;;2000-12-11 00:00:00;;2000-12-15 00:00:00;2009-01-22 00:00:00
05PREF20050006;DCS - Aspres-lès-Corps;05009;Aspres-lès-Corps;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-11 00:00:00;2000-12-11 00:00:00;;;2000-12-11 00:00:00;;2000-12-18 00:00:00;2009-01-22 00:00:00
05PREF20050005;DCS - Arvieux;05007;Arvieux;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-05-16 00:00:00;2000-05-16 00:00:00;;;2000-05-16 00:00:00;;2000-05-22 00:00:00;2009-01-22 00:00:00
05PREF20050004;DCS - Antonaves;05005;Antonaves;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-11 00:00:00;2000-12-11 00:00:00;;;2000-12-11 00:00:00;;2000-12-18 00:00:00;2009-01-22 00:00:00
05PREF20050003;DCS - Aiguilles;05003;Aiguilles;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-05-16 00:00:00;2000-05-16 00:00:00;;;2000-05-16 00:00:00;;2000-05-22 00:00:00;2009-01-22 00:00:00
05PREF20050002;DCS - Abriès;05001;Abriès;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-06-05 00:00:00;2000-06-05 00:00:00;;;2000-06-05 00:00:00;;2000-06-09 00:00:00;2009-01-22 00:00:00
04DDT20060193;PAC La Condamine;04062;La Condamine-Châtelard;Ubaye;"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060192;PAC La Bréole;04033;La Bréole;Durance;"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060191;PAC de Barcelonnette;04019;Barcelonnette;Ubaye;"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060190;PAC Saint-Michel l'Observatoire;04192;Saint-Michel-l'Observatoire;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060189;PAC Prads Haute-Bléone;04155;Prads-Haute-Bléone;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060188;PAC Pierrevert;04152;Pierrevert;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060187;PAC Oraison;04143;Oraison;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060186;PAC Montjustin;04129;Montjustin;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060185;PAC Montfuron;04128;Montfuron;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060184;PAC Mirabeau;04122;Mirabeau;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060183;PAC Marcoux;04113;Marcoux;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060182;PAC Mallemoisson;04110;Mallemoisson;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060181;PAC Malijai;04108;Malijai;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060180;PAC Volx;04245;Volx;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060179;PAC Volonne;04244;Volonne;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060178;PAC Villeneuve;04242;Villeneuve;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060177;PAC Villemus;04241;Villemus;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060176;PAC Venterol;04234;Venterol;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060175;PAC Vaumeilh;04233;Vaumeilh;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060174;PAC Valernes;04231;Valernes;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060173;PAC Valbelle;04229;Valbelle;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060172;PAC Valavoire;04228;Valavoire;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060171;PAC Vachères;04227;Vachères;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060170;PAC Turriers;04222;Turriers;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060169;PAC Thèze;04216;Thèze;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060168;PAC Sourribes;04211;Sourribes;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060167;PAC Sisteron;04209;Sisteron;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060166;PAC Simiane la Rotonde;04208;Simiane-la-Rotonde;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060165;PAC Sigoyer;04207;Sigoyer;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060164;PAC Sigonce;04206;Sigonce;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060163;PAC Saumane;04201;Saumane;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060162;PAC Salignac;04200;Salignac;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060161;PAC Sainte-Tulle;04197;Sainte-Tulle;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060160;PAC Sainte-Croix a Lauze;04175;Sainte-Croix-à-Lauze;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060152;PAC Revest du Bion;04163;Revest-du-Bion;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060151;PAC Revest des Brousses;04162;Revest-des-Brousses;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060150;PAC Reillanne;04160;Reillanne;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060149;PAC Redortiers;04159;Redortiers;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060148;PAC Pierrerue;04151;Pierrerue;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060147;PAC Piegut;04150;Piégut;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060146;PAC Peyruis;04149;Peyruis;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060145;PAC Peipin;04145;Peipin;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060144;PAC Oppedette;04142;Oppedette;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060143;PAC Ongles;04141;Ongles;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060142;PAC Les Omergues;04140;Les Omergues;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060141;PAC Noyers sur Jabron;04139;Noyers-sur-Jabron;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060140;PAC Niozelles;04138;Niozelles;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060139;PAC Nibles;04137;Nibles;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060138;PAC La Motte du Caire;04134;La Motte-du-Caire;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060137;PAC Montsalier;04132;Montsalier;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060136;PAC Montlaux;04130;Montlaux;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060135;PAC Montfort;04127;Montfort;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060134;PAC Mison;04123;Mison;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060133;PAC Melve;04118;Melve;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060132;PAC Mane;04111;Mane;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060131;PAC Mallefougasse-Augès;04109;Mallefougasse-Augès;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060130;PAC Lurs;04106;Lurs;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060129;PAC Limans;04104;Limans;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060128;PAC Lardiers;04101;Lardiers;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060127;PAC l'Hospitalet;04095;L'Hospitalet;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060126;PAC Gigors;04093;Gigors;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060125;PAC Ganagobie;04091;Ganagobie;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060124;PAC Forcalquier;04088;Forcalquier;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060123;PAC Fontienne;04087;Fontienne;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060122;PAC Faucon du Caire;04085;Faucon-du-Caire;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060121;PAC L'Escale;04079;L'Escale;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060120;PAC Entrepierres;04075;Entrepierres;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060119;PAC Dauphin;04068;Dauphin;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060118;PAC Curel;04067;Curel;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060117;PAC Curbans;04066;Curbans;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060116;PAC Cruis;04065;Cruis;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060115;PAC Corbières;04063;Corbières;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060114;PAC Clamensane;04057;Clamensane;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060113;PAC Châteauneuf Val Saint-Donnat;04053;Châteauneuf-Val-Saint-Donat;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060112;PAC Châteauneuf-Miravail;04051;Châteauneuf-Miravail;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060111;PAC Châteaufort;04050;Châteaufort;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060110;PAC Château-Arnoux;04049;Château-Arnoux-Saint-Auban;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060109;PAC Céreste;04045;Céreste;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060108;PAC Le Caire;04037;Le Caire;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060107;PAC La Brillane;04034;La Brillanne;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060106;PAC Bevons;04027;Bevons;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060105;PAC Bellafaire;04026;Bellaffaire;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060104;PAC Bayons;04023;Bayons;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060103;PAC Banon;04018;Banon;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060102;PAC Authon;04016;Authon;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060101;PAC Aubignosc;04013;Aubignosc;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060100;PAC Aubenas les Alpes;04012;Aubenas-les-Alpes;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060099;PAC Le Vernet;04237;Le Vernet;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060098;PAC Verdaches;04235;Verdaches;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060097;PAC Valensole;04230;Valensole;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060096;PAC Thoard;04217;Thoard;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060095;PAC Tartonne;04214;Tartonne;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060094;PAC Seyne les Alpes;04205;Seyne;"";"";;;;;2006-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060093;PAC Senez;04204;Senez;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060092;PAC Selonnet;04203;Selonnet;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060091;PAC Saint-Martin lès Seyne;04191;Saint-Martin-lès-Seyne;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060090;PAC Saint-Lions;04187;Saint-Lions;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060089;PAC Saint-Jurs;04184;Saint-Jurs;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060088;PAC Saint-Julien d'Asse;04182;Saint-Julien-d'Asse;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060087;PAC Saint-Jeannet;04181;Saint-Jeannet;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060086;PAC Saint-Jacques;04180;Saint-Jacques;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060085;PAC Roumoules;04172;Roumoules;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060084;PAC La Robine sur Galabre;04167;La Robine-sur-Galabre;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060083;PAC Riez;04166;Riez;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060082;PAC Puimoisson;04157;Puimoisson;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060081;PAC Puimichel;04156;Puimichel;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060080;PAC Montclar;04126;Montclar;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060079;PAC Mezel;04121;Mézel;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060078;PAC Les Mées;04116;Les Mées;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060077;PAC La Javie;04097;La Javie;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060076;PAC Majastres;04107;Majastres;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060075;PAC Hautes Duyes;04177;Hautes-Duyes;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060074;PAC Estoublon;04084;Estoublon;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060073;PAC Entrevennes;04077;Entrevennes;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060072;PAC Entrages;04074;Entrages;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060071;PAC Draix;04072;Draix;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060070;PAC Digne les Bains;04070;Digne-les-Bains;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060069;PAC Clumanc;04059;Clumanc;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060068;PAC Chaudon-Norante;04055;Chaudon-Norante;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060067;PAC Châteauredon;04054;Châteauredon;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060066;PAC Champtercier;04047;Champtercier;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060065;PAC Le Chaffaut St-Jurson;04046;Le Chaffaut-Saint-Jurson;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060064;PAC Le Castellet;04041;Le Castellet;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060063;PAC Castellard-Melan;04040;Le Castellard-Mélan;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060062;PAC Le Brusquet;04036;Le Brusquet;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060061;PAC Brunet;04035;Brunet;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060060;PAC Bras d'Asse;04031;Bras-d'Asse;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060059;PAC Blieux;04030;Blieux;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060058;PAC Beynes;04028;Beynes;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060057;PAC Beaujeu;04024;Beaujeu;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060056;PAC Barrême;04022;Barrême;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060055;PAC Barras;04021;Barras;"";"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060054;PAC Barles;04020;Barles;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060053;PAC Auzet;04017;Auzet;"";"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060052;PAC Archail;04009;Archail;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060051;PAC Allemagne en Provence;04004;Allemagne-en-Provence;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060050;PAC Aiglun;04001;Aiglun;La Bléone;"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060049;PAC Vergons;04236;Vergons;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060048;PAC Val de Chalvagne;04043;Val-de-Chalvagne;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060047;PAC Ubraye;04224;Ubraye;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060046;PAC Thorame-Basse;04218;Thorame-Basse;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060045;PAC Soleilhas;04210;Soleilhas;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060044;PAC Sausses;04202;Sausses;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060043;PAC St-Pierre;04194;Saint-Pierre;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060042;PAC St-benoit;04174;Saint-Benoît;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060041;PAC Peyroules;04148;Peyroules;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060040;PAC La Rochette;04170;La Rochette;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060039;PAC Moriez;04133;Moriez;L'Asse;"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060038;PAC Méailles;04115;Méailles;La Vaïre;"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060037;PAC Lambruisse;04099;Lambruisse;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060036;PAC La Garde;04092;La Garde;"";"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060035;PAC Le Fugeret;04090;Le Fugeret;La Vaïre;"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060034;PAC Entrevaux;04076;Entrevaux;Le Var;"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060033;PAC Castellet les Sausses;04042;Castellet-lès-Sausses;Le Var;"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060032;PAC Commune de Braux;04032;Braux;Le Coulomp;"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060031;PAC Commune de Annot;04008;Annot;La Vaïre;"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060030;PAC Commune de Allons;04005;Allons;Verdon;"";;;;;2006-03-30 00:00:00;;;2011-05-27 00:00:00
04DDT20060029;PAC commune de Uvernet-fours;04226;Uvernet-Fours;Le Bachelard;"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060028;PAC commune Les Thuiles;04220;Les Thuiles;L'Ubaye;"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060027;PAC commune de St-Vincent les fo;04198;Saint-Vincent-les-Forts;L'Ubaye;"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060026;PAC commune de Saint-Pons;04195;Saint-Pons;L'Ubaye;Le glissement majeur de la Valette a fait l'objet d'un plan particulier d'intervention;;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060025;PAC commune de St-Paul sur Ubaye;04193;Saint-Paul-sur-Ubaye;l'Ubaye;"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060024;PAC commune de Pontis;04154;Pontis;La Durance;"";;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060023;PAC commune de Meyronnes;04120;Val d'Oronaye;l'Ubayette;"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060022;PAC commune de Méolans-Revel;04161;Méolans-Revel;L'Ubaye;"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060021;PAC commune Le Lauzet-Ubaye;04102;Le Lauzet-Ubaye;l'Ubaye;"";;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060020;PAC commune de Larche;04100;Larche;l'Ubayette;A proximité du col de la Gipière on observe des effondrements de cavités souterraines liées à la présence de gypse.;;;;;2005-11-22 00:00:00;;;2011-05-27 00:00:00
04DDT20060019;PAC de Jausiers;04096;Jausiers;Ubaye;Le principal cours d'eau (l'Ubaye) a connu en 1957 une crue qui dura 8 jours avec un niveau d'eau maximun de 1,6 m.;;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060018;PAC Faucon de Barcelonnette;04086;Faucon-de-Barcelonnette;Ubaye;Le cours d'eau principal est l'Ubaye. Il est caractérisé par un régime torrentiel marqué et par un fort transport solide.;;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20060017;PAC Enchastrayes;04073;Enchastrayes;Ubaye;Présence d'un important glissement de terrain à la Goutta.;;;;;2006-01-11 00:00:00;;;2011-05-27 00:00:00
04DDT20050024;DCS - Villars-Colmars;04240;Villars-Colmars;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1999-12-24 00:00:00;1999-12-24 00:00:00;;;1999-12-24 00:00:00;;;2011-05-27 00:00:00
04DDT20050023;DCS - Thorame-Haute;04219;Thorame-Haute;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1999-12-24 00:00:00;1999-12-24 00:00:00;;;1999-12-24 00:00:00;;;2011-05-27 00:00:00
04DDT20050022;DCS - Saint-Martin-de-Brômes;04189;Saint-Martin-de-Brômes;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1999-12-24 00:00:00;1999-12-24 00:00:00;;;1999-12-24 00:00:00;;;2011-05-27 00:00:00
04DDT20050021;DCS - Saint-Laurent-du-Verdon;04186;Saint-Laurent-du-Verdon;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1999-12-24 00:00:00;1999-12-24 00:00:00;;;1999-12-24 00:00:00;;;2011-05-27 00:00:00
