,Identifiant,ft_2_categ,EXPO,ft_4_categ,ft_5_categ,ft_6_categ,ft_7_categ,ft_8_categ,ft_9_categ,ft_10_categ,ft_11_categ,ft_12_categ,ft_13_categ,ft_14_categ,ft_15_categ,ft_16_categ,ft_17_categ,ft_18_categ,ft_19_categ,superficief,ft_21_categ,ft_22_categ,ft_23_categ,ft_24_categ,Insee,pluie,catnat,criminalite,pprn,chomage,rev_med
9216,16826,2014,1,1,V,N,1,O,1,O,N,O,O,N,AUTRE,IDENTIQUE,V,base,2,200.0,2,1970.0,0.0,   1,78551,1,0.0,0.05915718837704952,0,7.35,29426.785714285717
9217,8400,2012,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,1250.0,1,1960.0,0.0,   .,13056,3,0.0,0.08578364194793993,1,11.75,20079.5
9218,8483,2014,1,0,V,N,1,O,1,O,N,N,O,N,AUTRE,IDENTIQUE,V,base,1,515.0,4,1920.0,0.0,   3,06159,14,0.0,0.07700920879672707,0,10.5,22840.47619047619
9219,2325,2015,1,0,V,N,2,O,1,O,N,O,O,N,AUTRE,IDENTIQUE,V,pi,2,2700.0,1,1980.0,0.0,   5,35288,0,0.0,0.03926131765373714,0,8.1,20812.0
9220,4650,2012,1,0,V,N,2,O,1,O,N,N,O,N,AUTRE,IDENTIQUE,V,pi,2,6851.0,2,1980.0,0.0,   3,63113,3,0.0,0.03931408010130201,0,8.35,18317.0
9221,19601,2014,"0,252054795",0,V,N,2,O,1,O,N,O,N,N,AUTRE,IDENTIQUE,V,base,2,1858.0,1,1972.0,0.6,   5,13001,11,0.0,0.08028686949451888,0,11.9,22484.0
9222,3566,2013,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,7857.0,1,1980.0,0.0,   .,43251,5,0.0,0.02702881924642909,1,8.45,20328.0
9223,15945,2016,"0,068306011",1,V,N,1,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,pi,1,500.0,2,1900.0,0.3,   4,95500,0,0.0,0.06609827296810028,2,10.1,19797.660714285714
9224,8460,2013,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,270.0,4,1960.0,0.0,   .,06159,13,0.0,0.0784745334580591,5,10.225,22830.8
9225,178,2013,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,1370.0,1,1980.0,0.0,   .,13047,4,0.0,0.08332275558066343,0,12.075,19978.8461538462
9226,13309,2012,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,306.0,1,1960.0,0.0,   .,74010,4,0.0,0.04729934263140432,12,7.125,21295.0
9227,17842,2012,1,0,V,N,1,O,1,O,N,N,O,N,AUTRE,IDENTIQUE,V,pi,2,1400.0,3,1920.0,0.6,   6,93066,0,0.0,0.09121377035287634,1,12.05,14385.714285714299
9228,15040,2016,"0,99726776",0,V,N,1,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,base,1,300.0,3,1910.0,0.6,   3,92040,0,1.0,0.06956603637071282,0,7.575,30047.933333333334
9229,5969,2015,1,0,V,N,1,O,1,O,N,N,O,O,AUTRE,IDENTIQUE,V,pi,2,1100.0,3,1930.0,0.0,   5,54395,0,0.0,0.05036471800904953,0,10.125,20198.0
9230,17123,2013,1,1,V,N,2,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,effpi,2,2746.0,1,2010.0,0.0,   4,49353,0,0.0,0.03710489120722427,0,9.2,18654.7619047619
9231,14231,2014,1,0,V,N,1,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,base,2,1370.0,4,2008.0,0.0,   5,06083,14,0.0,0.07700920879672707,0,10.5,19889.33333333333
9232,5153,2013,1,1,V,N,2,O,1,O,N,N,O,N,AUTRE,IDENTIQUE,V,pi,2,2692.0,3,1960.0,0.0,   5,33522,6,1.0,0.05362742499752577,0,9.925,20886.111111111102
9233,9800,2013,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,710.0,2,-1.0,0.0,   .,13206,4,0.0,0.08332275558066343,0,12.075,20150.0
9234,1415,2013,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,2465.0,2,1980.0,0.0,   .,34172,13,39.0,0.0703275838550769,7,14.45,17247.9166666667
9235,1613,2014,1,1,V,N,2,O,1,O,N,O,N,N,AUTRE,IDENTIQUE,V,base,2,1050.0,2,1972.0,0.0,   6,38151,14,0.0,0.05887035751935715,0,8.25,18340.0
9236,14482,2012,1,1,V,N,1,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,base,2,999.0,2,2008.0,0.6,   3,66130,3,0.0,0.06835403774194887,5,13.925,17245.6666666667
9237,9421,2013,1,1,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,587.0,2,-1.0,0.0,   .,69388,2,0.0,0.0694622284524776,0,9.175,18710.0
9238,9285,2012,1,1,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,1000.0,3,-1.0,0.0,   .,92009,0,0.0,0.06054459246334862,0,7.425,26905.3333333333
9239,10939,2014,1,0,V,N,2,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,pi,2,1240.0,2,1970.0,0.0,   2,30133,29,0.0,0.05346528465590351,0,13.9,19173.33333333333
9240,14477,2013,"0,556164384",0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,320.0,2,1960.0,0.0,   .,67482,2,0.0,0.04284787193769942,2,8.75,18254.0
9241,10383,2015,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,400.0,2,1960.0,0.0,   .,13205,5,0.0,0.07815247478208608,0,11.95,18554.166666666668
9242,13844,2016,1,1,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,560.0,4,1960.0,0.0,   .,75107,0,1.0,0.1240257733206046,0,7.825,41725.125
9243,5382,2012,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,895.0,2,1988.0,0.0,   .,90010,2,0.0,0.04256634708906488,0,10.65,16758.0
9244,9849,2016,"0,99726776",0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,3450.0,2,1980.0,0.0,   .,83129,9,0.0,0.06110410760914966,0,11.05,21927.228260869568
9245,8480,2016,1,0,V,N,1,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,base,2,180.0,4,1900.0,0.0,   3,06159,14,0.0,0.07059769088238117,3,10.55,23165.238095238095
9246,7700,2014,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,1447.0,2,1980.0,0.0,   .,63113,4,0.0,0.04077669601500118,0,8.65,18743.33333333333
9247,9771,2016,"0,99726776",0,V,N,2,O,1,O,N,N,O,N,AUTRE,IDENTIQUE,V,base,2,2600.0,2,1970.0,0.0,   6,13203,4,0.0,0.07696127724824814,4,11.675,11762.25
9248,14374,2013,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,978.0,2,1960.0,0.0,   .,26281,12,1.0,0.05900604796325943,1,10.95,17503.9130434783
9249,16793,2013,1,1,V,N,2,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,pi,2,2758.0,2,1960.0,0.0,   6,13201,4,0.0,0.08332275558066343,0,12.075,13837.6923076923
9250,8535,2015,"0,58630137",0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,4634.0,4,-1.0,0.0,   .,06004,7,0.0,0.07571782269687004,4,10.725,21879.44444444444
9251,306,2013,1,0,V,N,1,O,1,O,N,N,O,N,AUTRE,IDENTIQUE,V,base,1,750.0,2,1900.0,0.0,   4,95488,1,0.0,0.07329069433597755,3,10.0,21312.6666666667
9252,10206,2013,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,700.0,1,1988.0,0.0,   .,63075,6,0.0,0.04156168730372434,0,8.625,25765.3333333333
9253,15017,2013,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,1558.0,1,1988.0,0.0,   .,63070,6,0.0,0.04156168730372434,0,8.625,25719.047619047597
9254,11943,2013,1,1,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,650.0,2,1960.0,0.0,   .,51454,0,0.0,0.05515974589429104,35,9.95,18012.8
9255,1935,2014,1,1,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,3335.0,1,1980.0,0.0,   .,74081,4,0.0,0.04573587681180703,17,7.45,19415.0
9256,5871,2012,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,550.0,2,1980.0,0.0,   .,30133,13,0.0,0.05981659771394866,0,12.8,18490.555555555602
9257,7442,2012,1,1,V,N,1,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,base,2,415.0,2,1988.0,0.3,   3,66136,3,0.0,0.06835403774194887,5,13.925,15632.0
9258,18193,2012,"0,915300546",0,V,N,1,O,1,O,N,N,O,N,AUTRE,IDENTIQUE,V,base,1,330.0,2,1900.0,0.0,   3,59328,1,0.0,0.06128224038393153,0,12.7,23555.3333333333
9259,9621,2012,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,700.0,2,1980.0,0.0,   .,42218,9,0.0,0.04338631638857306,0,9.5,17397.7777777778
9260,14957,2014,1,1,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,1054.0,2,1960.0,0.0,   .,25462,0,0.0,0.04823736230854108,0,9.375,21994.545454545456
9261,2663,2012,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,1034.0,2,1960.0,0.0,   .,38544,12,0.0,0.05269172966702667,0,8.0,18239.3333333333
9262,3205,2014,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,1750.0,2,1960.0,0.0,   .,13207,11,0.0,0.08028686949451888,0,11.9,23031.11111111111
9263,17354,2013,1,1,V,N,1,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,effpi,2,1010.0,3,2011.0,0.6,   3,94015,1,1.0,0.06353817009538369,0,8.725,28744.0
9264,8250,2013,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,4500.0,3,-1.0,0.0,   .,2B033,13,0.0,0.04570870424742943,2,10.9,17127.5
9265,18386,2012,"0,743169399",0,V,N,2,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,pi,2,3050.0,1,2012.0,0.0,>=10,86066,1,0.0,0.03590314824030622,0,8.05,17749.0
9266,7932,2012,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,250.0,2,1960.0,0.0,   .,25056,3,0.0,0.04333768938466695,0,8.875,18159.0
9267,15549,2014,1,0,V,N,1,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,base,1,1861.0,2,2008.0,0.0,   5,82121,4,0.0,0.04378053512182375,0,11.225,19033.5
9268,15943,2014,1,0,V,N,1,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,base,2,400.0,1,1890.0,0.0,   3,13004,11,0.0,0.08028686949451888,0,11.9,17585.55555555556
9269,16709,2013,1,0,V,N,3,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,effpi,2,5182.0,2,2010.0,0.0,   6,64102,16,0.0,0.04032936931618822,19,8.6,18664.6666666667
9270,12562,2012,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,3200.0,4,1980.0,0.0,   .,06004,12,0.0,0.08239911868053464,5,9.45,20960.0
9271,18237,2016,1,0,V,N,1,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,base,2,1000.0,2,1980.0,0.6,   2,83048,9,0.0,0.06110410760914966,0,11.05,20901.02564102564
9272,4094,2016,"0,994535519",0,V,N,1,O,1,O,N,N,O,O,AUTRE,IDENTIQUE,V,base,2,320.0,2,1920.0,0.0,   4,13205,4,0.0,0.07696127724824814,4,11.675,18460.083333333336
9273,5345,2015,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,350.0,1,1960.0,0.0,   .,42187,7,0.0,0.04920655613363514,0,10.2,17355.714285714286
9274,8262,2012,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,1205.0,3,-1.0,0.0,   .,2B033,14,0.0,0.04612826937036083,2,10.05,16740.0
9275,16355,2015,1,1,V,N,3,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,base,2,450.0,2,1980.0,0.0,   4,78311,0,0.0,0.05787187055758076,1,7.425,27071.304347826088
9276,9576,2016,"0,99726776",0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,600.0,2,1960.0,0.0,   .,13205,4,0.0,0.07696127724824814,4,11.675,18460.083333333336
9277,13579,2014,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,510.0,2,1960.0,0.0,   .,64122,17,64.0,0.04077038706689706,13,8.6,21842.85714285714
9278,8172,2013,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,2400.0,3,-1.0,0.0,   .,2B033,13,0.0,0.04570870424742943,2,10.9,17127.5
9279,1127,2013,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,1846.0,2,-1.0,0.0,   .,13205,4,0.0,0.08332275558066343,0,12.075,18310.0
9280,8910,2016,1,0,V,N,1,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,pi,2,2500.0,4,1975.0,0.0,   6,06104,14,0.0,0.07059769088238117,3,10.55,22675.17558528428
9281,2355,2012,1,1,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,920.0,2,1980.0,0.0,   .,56078,1,0.0,0.03465725068680944,0,8.525,22725.3333333333
9282,18212,2013,"0,161643836",1,V,N,1,O,1,O,N,N,N,O,AUTRE,IDENTIQUE,V,base,1,418.0,1,1900.0,0.0,   3,47323,2,0.0,0.03702503151449667,51,10.1,17438.3333333333
9283,15389,2013,"0,136986301",1,V,N,1,O,1,O,N,N,O,O,AUTRE,IDENTIQUE,V,effpi,2,1700.0,4,1959.0,0.0,   7,75118,0,0.0,0.109340556085541,0,8.275,20246.5
9284,11659,2016,"0,99726776",0,V,N,2,O,1,O,N,N,O,N,AUTRE,IDENTIQUE,V,base,2,2400.0,2,1974.0,0.0,   5,80228,1,0.0,0.04623531630187309,19,11.85,17949.666666666664
9285,18687,2015,"0,495890411",1,V,N,1,O,1,O,N,O,N,N,AUTRE,IDENTIQUE,V,effpi,2,2128.0,2,1960.0,0.0,   4,13001,5,0.0,0.07815247478208608,0,11.95,23039.2
9286,15784,2014,1,1,V,N,1,O,1,O,N,N,O,N,AUTRE,IDENTIQUE,V,pi,2,490.0,3,1950.0,0.0,   2,94052,0,0.0,0.0669812364335378,0,8.875,30012.0
9287,17511,2013,1,0,V,N,2,O,1,O,N,O,O,N,AUTRE,IDENTIQUE,V,pi,2,6576.0,2,1982.0,0.0,>=10,42218,7,0.0,0.04603979040986369,0,10.05,17694.0
9288,8187,2016,"0,99726776",0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,4000.0,3,-1.0,0.0,   .,2B033,16,33.0,0.04322971070439166,0,11.2,17568.353448275862
9289,8873,2014,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,1250.0,4,-1.0,0.0,   .,06083,14,0.0,0.07700920879672707,0,10.5,19889.33333333333
9290,9834,2014,1,0,V,N,2,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,base,2,2600.0,2,1970.0,0.0,   6,13201,11,0.0,0.08028686949451888,0,11.9,13871.333333333336
9291,16359,2013,"0,884931507",0,V,N,1,O,1,O,N,N,O,N,AUTRE,IDENTIQUE,V,base,1,1005.0,2,1950.0,0.3,   2,65440,13,0.0,0.04250484995718056,41,11.35,17110.6666666667
9292,13735,2013,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,1600.0,2,1960.0,0.0,   .,13206,4,0.0,0.08332275558066343,0,12.075,20150.0
9293,19276,2013,"0,331506849",0,V,N,1,O,1,O,N,N,N,O,AUTRE,IDENTIQUE,V,pi,2,700.0,2,1920.0,0.0,   3,77305,1,2.0,0.06016188104307061,1,8.025,14986.0606060606
9294,19481,2014,"0,794520548",0,V,N,2,O,1,O,N,N,O,N,AUTRE,IDENTIQUE,V,base,2,2600.0,2,1960.0,0.0,   4,13208,11,0.0,0.08028686949451888,0,11.9,24199.33333333333
9295,13607,2012,"0,915300546",1,V,N,2,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,base,2,7500.0,3,2003.0,0.0,   6,93008,0,0.0,0.09121377035287634,1,12.05,14037.3076923077
9296,4007,2012,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,270.0,1,1960.0,0.0,   .,17300,1,78.0,0.04944865308485478,22,10.05,18679.75
9297,10413,2012,1,0,V,N,1,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,base,2,340.0,2,1950.0,0.3,   4,80021,0,0.0,0.04930719210580684,354,11.525,17054.7619047619
9298,11833,2015,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,500.0,1,1960.0,0.0,   .,87085,2,0.0,0.03484612621242965,0,9.9,18811.33333333333
9299,15206,2015,1,0,V,N,1,O,1,O,N,N,O,N,AUTRE,IDENTIQUE,V,eff,2,615.0,2,1970.0,0.0,   5,13201,5,0.0,0.07815247478208608,0,11.95,13853.5
9300,5160,2014,1,0,V,N,1,O,1,O,N,N,N,O,AUTRE,IDENTIQUE,V,base,2,350.0,2,1846.0,0.3,   5,66119,8,0.0,0.06653485644193881,0,15.1,14216.0
9301,16345,2013,1,0,V,N,1,O,1,O,N,N,O,N,AUTRE,IDENTIQUE,V,base,2,2300.0,2,1988.0,0.0,   2,80228,1,0.0,0.04798355709100451,0,12.075,17055.0
9302,10641,2014,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,880.0,2,-1.0,0.0,   .,13204,11,0.0,0.08028686949451888,0,11.9,18328.0
9303,6792,2015,"0,747945205",1,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,1081.0,4,1960.0,0.0,   .,75109,0,0.0,0.1201819361809355,0,8.15,32771.0
9304,11626,2013,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,350.0,2,1960.0,0.0,   .,83017,9,0.0,0.06109861819610085,0,11.1,21810.0
9305,10692,2015,1,0,V,N,1,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,base,2,3160.0,4,1960.0,2.0,   4,06004,7,0.0,0.07571782269687004,4,10.725,21879.44444444444
9306,1651,2014,"0,6",1,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,1957.0,2,1960.0,0.0,   .,76351,1,0.0,0.0460752671076062,0,11.175,18243.913043478264
9307,11710,2016,"0,99726776",0,O,V,V,V,V,V,V,V,V,V,V,V,N,base,2,810.0,2,1988.0,0.0,   .,83123,9,0.0,0.06110410760914966,0,11.05,22944.829059829062
9308,14312,2016,"0,99726776",1,V,N,1,O,1,O,N,O,O,O,AUTRE,IDENTIQUE,V,base,2,1350.0,4,1880.0,0.0,   6,75110,0,1.0,0.1240257733206046,0,7.825,24919.083333333336
9309,8164,2015,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,355.0,4,-1.0,0.0,   .,06030,7,0.0,0.07571782269687004,4,10.725,20051.52380952381
9310,594,2012,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,1070.0,2,1980.0,0.0,   .,13208,3,0.0,0.08578364194793993,1,11.75,23910.6666666667
9311,15041,2013,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,4000.0,2,1988.0,0.0,   .,13216,4,0.0,0.08332275558066343,0,12.075,16876.6666666667
9312,12717,2016,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,700.0,1,1960.0,0.0,   .,46176,0,0.0,0.03149174776604152,0,9.2,19096.703296703297
9313,16809,2014,1,1,V,N,1,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,base,2,4650.0,2,2001.0,0.3,   1,83118,24,0.0,0.061626141866979,0,11.225,21960.0
9314,2480,2013,0,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,1750.0,2,-1.0,0.0,   .,62498,2,0.0,0.04780559716899683,0,13.375,15108.0
9315,8003,2016,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,650.0,2,-1.0,0.0,   .,95199,0,0.0,0.06609827296810028,2,10.1,23536.166666666664
9316,1128,2013,1,0,V,N,1,O,1,O,N,N,O,N,AUTRE,IDENTIQUE,V,base,1,340.0,2,1900.0,0.0,   3,13205,4,0.0,0.08332275558066343,0,12.075,18310.0
9317,2250,2012,1,0,V,N,1,O,1,O,N,N,O,N,AUTRE,IDENTIQUE,V,base,2,560.0,2,1950.0,0.3,   2,82121,1,78.0,0.04247867158492293,0,10.475,18659.5
9318,13680,2015,1,0,V,N,1,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,pi,2,1900.0,2,1990.0,0.3,   2,83123,9,0.0,0.06217505902816187,0,11.4,23240.769230769234
9319,19924,2016,"0,333333333",1,V,N,2,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,effpi,2,862.0,4,1960.0,0.0,   2,06159,14,0.0,0.07059769088238117,3,10.55,23165.238095238095
9320,1498,2013,"0,41369863",0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,230.0,2,1980.0,0.0,   .,13207,4,0.0,0.08332275558066343,0,12.075,22951.06
9321,2374,2015,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,432.0,1,-1.0,0.0,   .,13117,5,0.0,0.07815247478208608,0,11.95,19853.809523809523
9322,4736,2014,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,5195.0,2,1960.0,0.0,   .,13205,11,0.0,0.08028686949451888,0,11.9,18366.0
9323,2766,2014,"0,567123288",0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,676.0,2,1960.0,0.0,   .,64122,17,64.0,0.04077038706689706,13,8.6,21842.85714285714
9324,8169,2015,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,800.0,2,1980.0,0.0,   .,83118,9,1.0,0.06217505902816187,0,11.4,22552.69230769231
9325,9569,2014,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,14850.0,2,1980.0,0.0,   .,42218,6,0.0,0.04765715266636296,0,10.05,17781.714285714286
9326,8594,2016,"0,99726776",0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,577.0,4,-1.0,0.0,   .,06088,14,0.0,0.07059769088238117,3,10.55,19176.8
9327,19815,2016,"0,99726776",0,V,N,1,O,1,O,N,N,O,O,AUTRE,IDENTIQUE,V,base,1,570.0,3,1920.0,0.6,   5,54395,1,0.0,0.04866309358821838,0,9.85,20097.076923076922
9328,7544,2012,1,1,V,N,1,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,pi,2,900.0,4,1890.0,0.0,   6,75118,0,0.0,0.1043697260714775,0,8.0,19896.0
9329,9299,2013,"0,246575342",1,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,1096.0,4,-1.0,0.0,   .,75106,0,0.0,0.109340556085541,0,8.275,39079.0
9330,12973,2013,1,0,V,N,1,O,1,O,N,N,O,N,AUTRE,IDENTIQUE,V,base,2,8100.0,3,1966.0,0.6,   7,2A004,12,0.0,0.04421914577107094,0,9.6,19501.4285714286
9331,17608,2014,1,1,V,N,1,O,1,O,N,N,O,N,AUTRE,IDENTIQUE,V,effpi,2,3750.0,3,2009.0,0.0,   3,92002,0,0.0,0.06860749669852356,0,7.8,28763.33333333333
9332,11650,2015,1,1,V,N,V,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,pi,2,850.0,2,2006.0,0.0,   3,40312,3,37.0,0.04191114836546522,0,9.85,20850.416666666668
9333,13281,2014,1,0,V,N,2,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,base,2,1984.0,4,1954.0,0.0,   7,06088,14,0.0,0.07700920879672707,0,10.5,19010.0
9334,148,2012,"0,836065574",0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,1600.0,2,-1.0,0.0,   .,57463,0,39.0,0.04387520688640264,0,9.8,18265.0
9335,8726,2016,1,0,V,N,1,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,pi,2,400.0,4,1950.0,0.0,   3,06147,14,0.0,0.07059769088238117,3,10.55,22828.916666666664
9336,14,2012,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,500.0,2,1960.0,0.0,   .,13204,3,0.0,0.08578364194793993,1,11.75,18059.6
9337,2914,2012,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,1900.0,1,1980.0,0.0,   .,84129,7,0.0,0.06136946884026402,0,11.975,17160.5
9338,5712,2012,1,1,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,1400.0,4,-1.0,0.0,   .,75115,0,0.0,0.1043697260714775,0,8.0,30137.0
9339,9626,2013,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,760.0,2,1960.0,0.0,   .,13206,4,0.0,0.08332275558066343,0,12.075,20150.0
9340,3788,2016,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,1300.0,2,-1.0,0.0,   .,21231,1,0.0,0.04285529422575968,0,8.325,20762.714285714283
9341,9793,2012,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,12390.0,1,1960.0,0.0,   .,84138,7,0.0,0.06136946884026402,0,11.975,16400.0
9342,11437,2012,1,0,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,550.0,2,1960.0,0.0,   .,95500,0,0.0,0.07483651073515624,0,9.45,19361.304347826102
9343,14575,2012,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,607.0,1,1988.0,0.0,   .,74104,4,0.0,0.04729934263140432,12,7.125,22973.3333333333
9344,18568,2014,1,1,V,N,1,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,base,2,730.0,3,1900.0,0.6,   4,93062,0,0.0,0.08640266118745178,0,12.975,26574.285714285717
9345,19021,2016,"0,99726776",1,V,N,3,O,1,O,N,O,O,N,AUTRE,IDENTIQUE,V,effpi,2,2929.0,4,1930.0,0.0,   8,75116,0,1.0,0.1240257733206046,0,7.825,38402.9
9346,16810,2013,1,1,V,N,1,O,1,O,N,O,O,N,AUTRE,IDENTIQUE,V,base,2,3224.0,2,1970.0,0.0,   5,78423,0,0.0,0.05909196014900415,17,7.225,28084.8333333333
9347,5724,2015,"0,580821918",1,V,V,V,V,V,V,V,V,V,V,V,V,N,base,2,18000.0,4,1980.0,0.0,   .,06029,7,0.0,0.07571782269687004,4,10.725,19244.666666666664
9348,16071,2014,1,1,V,N,2,O,1,O,N,N,O,N,AUTRE,IDENTIQUE,V,base,2,1093.0,2,1995.0,0.0,   3,83137,24,17.0,0.061626141866979,0,11.225,18534.0
9349,15624,2014,1,1,V,N,1,O,1,O,N,N,O,N,AUTRE,IDENTIQUE,V,base,1,340.0,2,1948.0,0.0,   3,78311,1,0.0,0.05915718837704952,0,7.35,26908.66666666667
9350,10916,2013,"0,128767123",0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,2100.0,2,1980.0,0.0,   .,68224,6,0.0,0.04183872111429336,28,9.925,15444.285714285701
9351,11125,2013,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,2400.0,4,-1.0,0.0,   .,06004,13,0.0,0.0784745334580591,5,10.225,21044.6666666667
9352,11551,2014,1,0,N,V,V,V,V,V,V,V,V,V,V,V,N,base,2,18109.0,4,1980.0,0.0,   .,06155,14,0.0,0.07700920879672707,0,10.5,19112.38095238095
9353,15112,2012,1,1,V,N,1,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,base,2,650.0,2,2008.0,0.0,   3,66072,3,0.0,0.06835403774194887,5,13.925,17768.9673913043
9354,405,2015,1,0,V,N,1,O,1,O,N,N,N,N,AUTRE,IDENTIQUE,V,eff,2,785.0,1,1978.0,0.0,   4,74189,9,1.0,0.04589023324239424,4,7.6,25166.296296296296
